subject,list,item,input,output,study,recall,repeat,intrusion,condition,first_input
153,13,10,32,,True,False,0,False,0,32
153,13,10,33,,True,False,0,False,0,33
153,13,11,34,,True,False,0,False,0,34
153,13,11,35,,True,False,0,False,0,35
153,13,11,36,,True,False,0,False,0,36
153,13,12,37,6.0,True,True,0,False,0,37
153,13,12,38,,True,False,0,False,0,38
153,13,12,39,,True,False,0,False,0,39
153,13,13,40,,True,False,0,False,0,40
153,13,13,41,,True,False,0,False,0,41
153,13,13,42,,True,False,0,False,0,42
153,13,14,43,,True,False,0,False,0,43
153,13,14,44,,True,False,0,False,0,44
153,13,14,45,,True,False,0,False,0,45
153,13,15,46,,True,False,0,False,0,46
153,13,15,47,,True,False,0,False,0,47
153,13,15,48,,True,False,0,False,0,48
153,13,16,49,,True,False,0,False,0,49
153,13,16,50,,True,False,0,False,0,50
153,13,16,51,,True,False,0,False,0,51
153,13,17,52,,True,False,0,False,0,52
153,13,17,53,,True,False,0,False,0,53
153,13,17,54,,True,False,0,False,0,54
153,13,18,55,,True,False,0,False,0,55
153,13,18,56,,True,False,0,False,0,56
153,13,18,57,,True,False,0,False,0,57
153,13,19,58,,True,False,0,False,0,58
153,13,19,59,,True,False,0,False,0,59
153,13,19,60,,True,False,0,False,0,60
153,13,20,61,,True,False,0,False,0,61
153,13,20,62,,True,False,0,False,0,62
153,13,20,63,,True,False,0,False,0,63
153,13,21,64,,True,False,0,False,0,64
153,13,21,65,,True,False,0,False,0,65
153,13,21,66,,True,False,0,False,0,66
153,13,22,67,,True,False,0,False,0,67
153,13,22,68,,True,False,0,False,0,68
153,13,22,69,,True,False,0,False,0,69
153,13,23,70,,True,False,0,False,0,70
153,13,23,71,,True,False,0,False,0,71
153,13,23,72,,True,False,0,False,0,72
153,13,24,73,,True,False,0,False,0,73
153,13,24,74,,True,False,0,False,0,74
153,13,24,75,,True,False,0,False,0,75
153,13,25,76,,True,False,0,False,0,76
153,13,25,77,,True,False,0,False,0,77
153,13,25,78,,True,False,0,False,0,78
153,13,26,79,,True,False,0,False,0,79
153,13,26,80,,True,False,0,False,0,80
153,13,26,81,,True,False,0,False,0,81
153,13,27,82,,True,False,0,False,0,82
153,13,27,83,,True,False,0,False,0,83
153,13,27,84,,True,False,0,False,0,84
153,13,28,85,,True,False,0,False,0,85
153,13,28,86,,True,False,0,False,0,86
153,13,28,87,,True,False,0,False,0,87
153,13,29,88,3.0,True,True,0,False,0,88
153,13,29,89,,True,False,0,False,0,89
153,13,29,90,,True,False,0,False,0,90
153,14,0,1,,True,False,0,False,2,1
153,14,1,2,,True,False,0,False,2,2
153,14,2,3,3.0,True,True,0,False,2,3
153,14,3,4,,True,False,0,False,2,4
153,14,1,5,,True,False,0,False,2,5
153,14,0,6,,True,False,0,False,2,6
153,14,2,7,,True,False,0,False,2,7
153,14,1,8,,True,False,0,False,2,8
153,14,3,9,,True,False,0,False,2,9
153,14,4,10,,True,False,0,False,2,10
153,14,0,11,,True,False,0,False,2,11
153,14,2,12,,True,False,0,False,2,12
153,14,3,13,,True,False,0,False,2,13
153,14,4,14,,True,False,0,False,2,14
153,14,5,15,,True,False,0,False,2,15
153,14,6,16,,True,False,0,False,2,16
153,14,7,17,,True,False,0,False,2,17
153,14,4,18,,True,False,0,False,2,18
153,14,8,19,,True,False,0,False,2,19
153,14,9,20,,True,False,0,False,2,20
153,14,5,21,,True,False,0,False,2,21
153,14,6,22,,True,False,0,False,2,22
153,14,7,23,,True,False,0,False,2,23
153,14,8,24,,True,False,0,False,2,24
153,14,5,25,,True,False,0,False,2,25
153,14,9,26,,True,False,0,False,2,26
153,14,7,27,,True,False,0,False,2,27
153,14,6,28,,True,False,0,False,2,28
153,14,8,29,,True,False,0,False,2,29
153,14,9,30,,True,False,0,False,2,30
153,14,10,31,,True,False,0,False,2,31
153,14,11,32,,True,False,0,False,2,32
153,14,12,33,,True,False,0,False,2,33
153,14,13,34,,True,False,0,False,2,34
153,14,10,35,,True,False,0,False,2,35
153,14,12,36,,True,False,0,False,2,36
153,14,13,37,,True,False,0,False,2,37
153,14,11,38,,True,False,0,False,2,38
153,14,10,39,,True,False,0,False,2,39
153,14,12,40,,True,False,0,False,2,40
153,14,13,41,,True,False,0,False,2,41
153,14,14,42,,True,False,0,False,2,42
153,14,15,43,,True,False,0,False,2,43
153,14,11,44,,True,False,0,False,2,44
153,14,16,45,,True,False,0,False,2,45
153,14,14,46,,True,False,0,False,2,46
153,14,15,47,,True,False,0,False,2,47
153,14,16,48,,True,False,0,False,2,48
153,14,17,49,,True,False,0,False,2,49
153,14,14,50,,True,False,0,False,2,50
153,14,16,51,,True,False,0,False,2,51
153,14,15,52,,True,False,0,False,2,52
153,14,18,53,,True,False,0,False,2,53
153,14,17,54,,True,False,0,False,2,54
153,14,19,55,,True,False,0,False,2,55
153,14,20,56,,True,False,0,False,2,56
153,14,18,57,,True,False,0,False,2,57
153,14,17,58,,True,False,0,False,2,58
153,14,20,59,,True,False,0,False,2,59
153,14,19,60,,True,False,0,False,2,60
153,14,21,61,,True,False,0,False,2,61
153,14,20,62,,True,False,0,False,2,62
153,14,18,63,,True,False,0,False,2,63
153,14,19,64,,True,False,0,False,2,64
153,14,21,65,,True,False,0,False,2,65
153,14,22,66,,True,False,0,False,2,66
153,14,23,67,,True,False,0,False,2,67
153,14,24,68,,True,False,0,False,2,68
153,14,25,69,,True,False,0,False,2,69
153,14,23,70,,True,False,0,False,2,70
153,14,21,71,,True,False,0,False,2,71
153,14,22,72,,True,False,0,False,2,72
153,14,23,73,,True,False,0,False,2,73
153,14,24,74,,True,False,0,False,2,74
153,14,25,75,,True,False,0,False,2,75
153,14,22,76,,True,False,0,False,2,76
153,14,24,77,,True,False,0,False,2,77
153,14,26,78,1.0,True,True,0,False,2,78
153,14,25,79,,True,False,0,False,2,79
153,14,27,80,,True,False,0,False,2,80
153,14,28,81,,True,False,0,False,2,81
153,14,29,82,2.0,True,True,0,False,2,82
153,14,26,83,,True,False,0,False,2,83
153,14,27,84,,True,False,0,False,2,84
153,14,28,85,,True,False,0,False,2,85
153,14,29,86,,True,False,0,False,2,86
153,14,27,87,,True,False,0,False,2,87
153,14,28,88,,True,False,0,False,2,88
153,14,26,89,,True,False,0,False,2,89
153,14,29,90,,True,False,0,False,2,90
153,15,0,1,,True,False,0,False,2,1
153,15,1,2,,True,False,0,False,2,2
153,15,2,3,,True,False,0,False,2,3
153,15,0,4,,True,False,0,False,2,4
153,15,1,5,,True,False,0,False,2,5
153,15,2,6,,True,False,0,False,2,6
153,15,0,7,,True,False,0,False,2,7
153,15,3,8,,True,False,0,False,2,8
153,15,1,9,,True,False,0,False,2,9
153,15,4,10,,True,False,0,False,2,10
153,15,2,11,,True,False,0,False,2,11
153,15,5,12,,True,False,0,False,2,12
153,15,6,13,,True,False,0,False,2,13
153,15,3,14,,True,False,0,False,2,14
153,15,4,15,,True,False,0,False,2,15
153,15,5,16,,True,False,0,False,2,16
153,15,6,17,,True,False,0,False,2,17
153,15,3,18,,True,False,0,False,2,18
153,15,5,19,,True,False,0,False,2,19
153,15,4,20,,True,False,0,False,2,20
153,15,7,21,,True,False,0,False,2,21
153,15,6,22,,True,False,0,False,2,22
153,15,8,23,,True,False,0,False,2,23
153,15,9,24,,True,False,0,False,2,24
153,15,10,25,,True,False,0,False,2,25
153,15,7,26,,True,False,0,False,2,26
153,15,11,27,,True,False,0,False,2,27
153,15,8,28,,True,False,0,False,2,28
153,15,9,29,,True,False,0,False,2,29
153,15,10,30,,True,False,0,False,2,30
153,15,11,31,,True,False,0,False,2,31
153,15,7,32,,True,False,0,False,2,32
153,15,9,33,,True,False,0,False,2,33
153,15,8,34,,True,False,0,False,2,34
153,15,10,35,,True,False,0,False,2,35
153,15,12,36,,True,False,0,False,2,36
153,15,11,37,,True,False,0,False,2,37
153,15,13,38,,True,False,0,False,2,38
153,15,14,39,,True,False,0,False,2,39
153,15,15,40,,True,False,0,False,2,40
153,15,12,41,,True,False,0,False,2,41
153,15,14,42,,True,False,0,False,2,42
153,15,13,43,,True,False,0,False,2,43
153,15,15,44,,True,False,0,False,2,44
153,15,12,45,,True,False,0,False,2,45
153,15,14,46,,True,False,0,False,2,46
153,15,15,47,,True,False,0,False,2,47
153,15,16,48,,True,False,0,False,2,48
153,15,13,49,,True,False,0,False,2,49
153,15,17,50,6.0,True,True,0,False,2,50
153,15,18,51,,True,False,0,False,2,51
153,15,19,52,1.0,True,True,0,False,2,52
153,15,17,53,,True,False,0,False,2,53
153,15,16,54,,True,False,0,False,2,54
153,15,18,55,,True,False,0,False,2,55
153,15,17,56,,True,False,0,False,2,56
153,15,19,57,,True,False,0,False,2,57
153,15,16,58,,True,False,0,False,2,58
153,15,20,59,3.0,True,True,0,False,2,59
153,15,21,60,4.0,True,True,0,False,2,60
153,15,18,61,,True,False,0,False,2,61
153,15,19,62,,True,False,0,False,2,62
153,15,22,63,2.0,True,True,0,False,2,63
153,15,20,64,,True,False,0,False,2,64
153,15,23,65,9.0,True,True,0,False,2,65
153,15,21,66,,True,False,0,False,2,66
153,15,20,67,,True,False,0,False,2,67
153,15,22,68,,True,False,0,False,2,68
153,15,23,69,,True,False,0,False,2,69
153,15,21,70,,True,False,0,False,2,70
153,15,24,71,,True,False,0,False,2,71
153,15,22,72,,True,False,0,False,2,72
153,15,23,73,,True,False,0,False,2,73
153,15,24,74,,True,False,0,False,2,74
153,15,25,75,7.0,True,True,0,False,2,75
153,15,26,76,8.0,True,True,0,False,2,76
153,15,24,77,,True,False,0,False,2,77
153,15,25,78,,True,False,0,False,2,78
153,15,27,79,,True,False,0,False,2,79
153,15,28,80,,True,False,0,False,2,80
153,15,29,81,5.0,True,True,0,False,2,81
153,15,26,82,,True,False,0,False,2,82
153,15,27,83,,True,False,0,False,2,83
153,15,25,84,,True,False,0,False,2,84
153,15,29,85,,True,False,0,False,2,85
153,15,28,86,,True,False,0,False,2,86
153,15,26,87,,True,False,0,False,2,87
153,15,27,88,,True,False,0,False,2,88
153,15,28,89,,True,False,0,False,2,89
153,15,29,90,,True,False,0,False,2,90
154,1,0,1,,True,False,0,False,0,1
154,1,0,2,,True,False,0,False,0,2
154,1,0,3,,True,False,0,False,0,3
154,1,1,4,1.0,True,True,0,False,0,4
154,1,1,5,,True,False,0,False,0,5
154,1,1,6,,True,False,0,False,0,6
154,1,2,7,4.0,True,True,0,False,0,7
154,1,2,8,,True,False,0,False,0,8
154,1,2,9,,True,False,0,False,0,9
154,1,3,10,,True,False,0,False,0,10
154,1,3,11,,True,False,0,False,0,11
154,1,3,12,,True,False,0,False,0,12
154,1,4,13,,True,False,0,False,0,13
154,1,4,14,,True,False,0,False,0,14
154,1,4,15,,True,False,0,False,0,15
154,1,5,16,,True,False,0,False,0,16
154,1,5,17,,True,False,0,False,0,17
154,1,5,18,,True,False,0,False,0,18
154,1,6,19,8.0,True,True,0,False,0,19
154,1,6,20,,True,False,0,False,0,20
154,1,6,21,,True,False,0,False,0,21
154,1,7,22,,True,False,0,False,0,22
154,1,7,23,,True,False,0,False,0,23
154,1,7,24,,True,False,0,False,0,24
154,1,8,25,,True,False,0,False,0,25
154,1,8,26,,True,False,0,False,0,26
154,1,8,27,,True,False,0,False,0,27
154,1,9,28,,True,False,0,False,0,28
154,1,9,29,,True,False,0,False,0,29
154,1,9,30,,True,False,0,False,0,30
154,1,10,31,,True,False,0,False,0,31
154,1,10,32,,True,False,0,False,0,32
154,1,10,33,,True,False,0,False,0,33
154,1,11,34,,True,False,0,False,0,34
154,1,11,35,,True,False,0,False,0,35
154,1,11,36,,True,False,0,False,0,36
154,1,12,37,,True,False,0,False,0,37
154,1,12,38,,True,False,0,False,0,38
154,1,12,39,,True,False,0,False,0,39
154,1,13,40,,True,False,0,False,0,40
154,1,13,41,,True,False,0,False,0,41
154,1,13,42,,True,False,0,False,0,42
154,1,14,43,,True,False,0,False,0,43
154,1,14,44,,True,False,0,False,0,44
154,1,14,45,,True,False,0,False,0,45
154,1,15,46,,True,False,0,False,0,46
154,1,15,47,,True,False,0,False,0,47
154,1,15,48,,True,False,0,False,0,48
154,1,16,49,9.0,True,True,0,False,0,49
154,1,16,50,,True,False,0,False,0,50
154,1,16,51,,True,False,0,False,0,51
154,1,17,52,10.0,True,True,0,False,0,52
154,1,17,53,,True,False,0,False,0,53
154,1,17,54,,True,False,0,False,0,54
154,1,18,55,2.0,True,True,0,False,0,55
154,1,18,56,,True,False,0,False,0,56
154,1,18,57,,True,False,0,False,0,57
154,1,19,58,11.0,True,True,0,False,0,58
154,1,19,59,,True,False,0,False,0,59
154,1,19,60,,True,False,0,False,0,60
154,1,20,61,,True,False,0,False,0,61
154,1,20,62,,True,False,0,False,0,62
154,1,20,63,,True,False,0,False,0,63
154,1,21,64,6.0,True,True,0,False,0,64
154,1,21,65,,True,False,0,False,0,65
154,1,21,66,,True,False,0,False,0,66
154,1,22,67,,True,False,0,False,0,67
154,1,22,68,,True,False,0,False,0,68
154,1,22,69,,True,False,0,False,0,69
154,1,23,70,,True,False,0,False,0,70
154,1,23,71,,True,False,0,False,0,71
154,1,23,72,,True,False,0,False,0,72
154,1,24,73,7.0,True,True,0,False,0,73
154,1,24,74,,True,False,0,False,0,74
154,1,24,75,,True,False,0,False,0,75
154,1,25,76,,True,False,0,False,0,76
154,1,25,77,,True,False,0,False,0,77
154,1,25,78,,True,False,0,False,0,78
154,1,26,79,3.0,True,True,0,False,0,79
154,1,26,80,,True,False,0,False,0,80
154,1,26,81,,True,False,0,False,0,81
154,1,27,82,5.0,True,True,0,False,0,82
154,1,27,83,,True,False,0,False,0,83
154,1,27,84,,True,False,0,False,0,84
154,1,28,85,,True,False,0,False,0,85
154,1,28,86,,True,False,0,False,0,86
154,1,28,87,,True,False,0,False,0,87
154,1,29,88,,True,False,0,False,0,88
154,1,29,89,,True,False,0,False,0,89
154,1,29,90,,True,False,0,False,0,90
154,2,0,1,,True,False,0,False,2,1
154,2,1,2,,True,False,0,False,2,2
154,2,2,3,,True,False,0,False,2,3
154,2,3,4,,True,False,0,False,2,4
154,2,0,5,,True,False,0,False,2,5
154,2,1,6,,True,False,0,False,2,6
154,2,4,7,5.0,True,True,0,False,2,7
154,2,2,8,,True,False,0,False,2,8
154,2,3,9,,True,False,0,False,2,9
154,2,1,10,,True,False,0,False,2,10
154,2,0,11,,True,False,0,False,2,11
154,2,2,12,,True,False,0,False,2,12
154,2,4,13,,True,False,0,False,2,13
154,2,5,14,,True,False,0,False,2,14
154,2,3,15,,True,False,0,False,2,15
154,2,4,16,,True,False,0,False,2,16
154,2,6,17,,True,False,0,False,2,17
154,2,5,18,,True,False,0,False,2,18
154,2,7,19,,True,False,0,False,2,19
154,2,8,20,,True,False,0,False,2,20
154,2,9,21,,True,False,0,False,2,21
154,2,7,22,,True,False,0,False,2,22
154,2,6,23,,True,False,0,False,2,23
154,2,5,24,,True,False,0,False,2,24
154,2,8,25,,True,False,0,False,2,25
154,2,9,26,,True,False,0,False,2,26
154,2,7,27,,True,False,0,False,2,27
154,2,8,28,,True,False,0,False,2,28
154,2,6,29,,True,False,0,False,2,29
154,2,9,30,,True,False,0,False,2,30
154,2,10,31,,True,False,0,False,2,31
154,2,11,32,,True,False,0,False,2,32
154,2,12,33,,True,False,0,False,2,33
154,2,13,34,,True,False,0,False,2,34
154,2,11,35,,True,False,0,False,2,35
154,2,12,36,,True,False,0,False,2,36
154,2,10,37,,True,False,0,False,2,37
154,2,13,38,,True,False,0,False,2,38
154,2,11,39,,True,False,0,False,2,39
154,2,14,40,6.0,True,True,0,False,2,40
154,2,13,41,,True,False,0,False,2,41
154,2,12,42,,True,False,0,False,2,42
154,2,10,43,,True,False,0,False,2,43
154,2,15,44,,True,False,0,False,2,44
154,2,16,45,,True,False,0,False,2,45
154,2,14,46,,True,False,0,False,2,46
154,2,15,47,,True,False,0,False,2,47
154,2,16,48,,True,False,0,False,2,48
154,2,14,49,,True,False,0,False,2,49
154,2,15,50,,True,False,0,False,2,50
154,2,16,51,,True,False,0,False,2,51
154,2,17,52,2.0,True,True,0,False,2,52
154,2,18,53,,True,False,0,False,2,53
154,2,19,54,1.0,True,True,0,False,2,54
154,2,20,55,,True,False,0,False,2,55
154,2,18,56,,True,False,0,False,2,56
154,2,17,57,,True,False,0,False,2,57
154,2,19,58,,True,False,0,False,2,58
154,2,18,59,,True,False,0,False,2,59
154,2,20,60,,True,False,0,False,2,60
154,2,21,61,,True,False,0,False,2,61
154,2,17,62,,True,False,0,False,2,62
154,2,22,63,,True,False,0,False,2,63
154,2,19,64,,True,False,0,False,2,64
154,2,21,65,,True,False,0,False,2,65
154,2,20,66,,True,False,0,False,2,66
154,2,23,67,,True,False,0,False,2,67
154,2,22,68,,True,False,0,False,2,68
154,2,24,69,,True,False,0,False,2,69
154,2,23,70,,True,False,0,False,2,70
154,2,21,71,,True,False,0,False,2,71
154,2,22,72,,True,False,0,False,2,72
154,2,25,73,3.0,True,True,0,False,2,73
154,2,24,74,,True,False,0,False,2,74
154,2,23,75,,True,False,0,False,2,75
154,2,26,76,4.0,True,True,0,False,2,76
154,2,24,77,,True,False,0,False,2,77
154,2,25,78,,True,False,0,False,2,78
154,2,27,79,,True,False,0,False,2,79
154,2,28,80,,True,False,0,False,2,80
154,2,29,81,,True,False,0,False,2,81
154,2,26,82,,True,False,0,False,2,82
154,2,25,83,,True,False,0,False,2,83
154,2,28,84,,True,False,0,False,2,84
154,2,27,85,,True,False,0,False,2,85
154,2,29,86,,True,False,0,False,2,86
154,2,26,87,,True,False,0,False,2,87
154,2,27,88,,True,False,0,False,2,88
154,2,28,89,,True,False,0,False,2,89
154,2,29,90,,True,False,0,False,2,90
154,3,0,1,,True,False,0,False,0,1
154,3,0,2,,True,False,0,False,0,2
154,3,0,3,,True,False,0,False,0,3
154,3,1,4,,True,False,0,False,0,4
154,3,1,5,,True,False,0,False,0,5
154,3,1,6,,True,False,0,False,0,6
154,3,2,7,,True,False,0,False,0,7
154,3,2,8,,True,False,0,False,0,8
154,3,2,9,,True,False,0,False,0,9
154,3,3,10,,True,False,0,False,0,10
154,3,3,11,,True,False,0,False,0,11
154,3,3,12,,True,False,0,False,0,12
154,3,4,13,,True,False,0,False,0,13
154,3,4,14,,True,False,0,False,0,14
154,3,4,15,,True,False,0,False,0,15
154,3,5,16,,True,False,0,False,0,16
154,3,5,17,,True,False,0,False,0,17
154,3,5,18,,True,False,0,False,0,18
154,3,6,19,,True,False,0,False,0,19
154,3,6,20,,True,False,0,False,0,20
154,3,6,21,,True,False,0,False,0,21
154,3,7,22,,True,False,0,False,0,22
154,3,7,23,,True,False,0,False,0,23
154,3,7,24,,True,False,0,False,0,24
154,3,8,25,,True,False,0,False,0,25
154,3,8,26,,True,False,0,False,0,26
154,3,8,27,,True,False,0,False,0,27
154,3,9,28,,True,False,0,False,0,28
154,3,9,29,,True,False,0,False,0,29
154,3,9,30,,True,False,0,False,0,30
154,3,10,31,,True,False,0,False,0,31
154,3,10,32,,True,False,0,False,0,32
154,3,10,33,,True,False,0,False,0,33
154,3,11,34,,True,False,0,False,0,34
154,3,11,35,,True,False,0,False,0,35
154,3,11,36,,True,False,0,False,0,36
154,3,12,37,,True,False,0,False,0,37
154,3,12,38,,True,False,0,False,0,38
154,3,12,39,,True,False,0,False,0,39
154,3,13,40,,True,False,0,False,0,40
154,3,13,41,,True,False,0,False,0,41
154,3,13,42,,True,False,0,False,0,42
154,3,14,43,,True,False,0,False,0,43
154,3,14,44,,True,False,0,False,0,44
154,3,14,45,,True,False,0,False,0,45
154,3,15,46,1.0,True,True,0,False,0,46
154,3,15,47,,True,False,0,False,0,47
154,3,15,48,,True,False,0,False,0,48
154,3,16,49,,True,False,0,False,0,49
154,3,16,50,,True,False,0,False,0,50
154,3,16,51,,True,False,0,False,0,51
154,3,17,52,5.0,True,True,0,False,0,52
154,3,17,53,,True,False,0,False,0,53
154,3,17,54,,True,False,0,False,0,54
154,3,18,55,,True,False,0,False,0,55
154,3,18,56,,True,False,0,False,0,56
154,3,18,57,,True,False,0,False,0,57
154,3,19,58,,True,False,0,False,0,58
154,3,19,59,,True,False,0,False,0,59
154,3,19,60,,True,False,0,False,0,60
154,3,20,61,2.0,True,True,0,False,0,61
154,3,20,62,,True,False,0,False,0,62
154,3,20,63,,True,False,0,False,0,63
154,3,21,64,,True,False,0,False,0,64
154,3,21,65,,True,False,0,False,0,65
154,3,21,66,,True,False,0,False,0,66
154,3,22,67,,True,False,0,False,0,67
154,3,22,68,,True,False,0,False,0,68
154,3,22,69,,True,False,0,False,0,69
154,3,23,70,,True,False,0,False,0,70
154,3,23,71,,True,False,0,False,0,71
154,3,23,72,,True,False,0,False,0,72
154,3,24,73,,True,False,0,False,0,73
154,3,24,74,,True,False,0,False,0,74
154,3,24,75,,True,False,0,False,0,75
154,3,25,76,,True,False,0,False,0,76
154,3,25,77,,True,False,0,False,0,77
154,3,25,78,,True,False,0,False,0,78
154,3,26,79,3.0,True,True,0,False,0,79
154,3,26,80,,True,False,0,False,0,80
154,3,26,81,,True,False,0,False,0,81
154,3,27,82,,True,False,0,False,0,82
154,3,27,83,,True,False,0,False,0,83
154,3,27,84,,True,False,0,False,0,84
154,3,28,85,4.0,True,True,0,False,0,85
154,3,28,86,,True,False,0,False,0,86
154,3,28,87,,True,False,0,False,0,87
154,3,29,88,,True,False,0,False,0,88
154,3,29,89,,True,False,0,False,0,89
154,3,29,90,,True,False,0,False,0,90
154,4,0,1,,True,False,0,False,1,1
154,4,1,2,,True,False,0,False,1,2
154,4,2,3,,True,False,0,False,1,3
154,4,3,4,,True,False,0,False,1,4
154,4,4,5,4.0,True,True,0,False,1,5
154,4,5,6,9.0,True,True,0,False,1,6
154,4,6,7,,True,False,0,False,1,7
154,4,7,8,,True,False,0,False,1,8
154,4,8,9,,True,False,0,False,1,9
154,4,9,10,3.0,True,True,0,False,1,10
154,4,4,11,,True,False,0,False,1,11
154,4,5,12,,True,False,0,False,1,12
154,4,10,13,,True,False,0,False,1,13
154,4,11,14,,True,False,0,False,1,14
154,4,1,15,,True,False,0,False,1,15
154,4,2,16,,True,False,0,False,1,16
154,4,4,17,,True,False,0,False,1,17
154,4,3,18,,True,False,0,False,1,18
154,4,0,19,,True,False,0,False,1,19
154,4,8,20,,True,False,0,False,1,20
154,4,7,21,,True,False,0,False,1,21
154,4,6,22,,True,False,0,False,1,22
154,4,9,23,,True,False,0,False,1,23
154,4,3,24,,True,False,0,False,1,24
154,4,10,25,,True,False,0,False,1,25
154,4,11,26,,True,False,0,False,1,26
154,4,1,27,,True,False,0,False,1,27
154,4,12,28,,True,False,0,False,1,28
154,4,5,29,,True,False,0,False,1,29
154,4,13,30,8.0,True,True,0,False,1,30
154,4,0,31,,True,False,0,False,1,31
154,4,10,32,,True,False,0,False,1,32
154,4,7,33,,True,False,0,False,1,33
154,4,14,34,,True,False,0,False,1,34
154,4,8,35,,True,False,0,False,1,35
154,4,2,36,,True,False,0,False,1,36
154,4,6,37,,True,False,0,False,1,37
154,4,13,38,,True,False,0,False,1,38
154,4,12,39,,True,False,0,False,1,39
154,4,14,40,,True,False,0,False,1,40
154,4,11,41,,True,False,0,False,1,41
154,4,15,42,,True,False,0,False,1,42
154,4,9,43,,True,False,0,False,1,43
154,4,16,44,,True,False,0,False,1,44
154,4,13,45,,True,False,0,False,1,45
154,4,17,46,,True,False,0,False,1,46
154,4,18,47,,True,False,0,False,1,47
154,4,12,48,,True,False,0,False,1,48
154,4,15,49,,True,False,0,False,1,49
154,4,19,50,,True,False,0,False,1,50
154,4,20,51,,True,False,0,False,1,51
154,4,21,52,6.0,True,True,0,False,1,52
154,4,18,53,,True,False,0,False,1,53
154,4,22,54,7.0,True,True,0,False,1,54
154,4,23,55,,True,False,0,False,1,55
154,4,24,56,2.0,True,True,0,False,1,56
154,4,20,57,,True,False,0,False,1,57
154,4,14,58,,True,False,0,False,1,58
154,4,15,59,,True,False,0,False,1,59
154,4,25,60,,True,False,0,False,1,60
154,4,23,61,,True,False,0,False,1,61
154,4,17,62,,True,False,0,False,1,62
154,4,24,63,,True,False,0,False,1,63
154,4,16,64,,True,False,0,False,1,64
154,4,26,65,5.0,True,True,0,False,1,65
154,4,27,66,,True,False,0,False,1,66
154,4,21,67,,True,False,0,False,1,67
154,4,28,68,,True,False,0,False,1,68
154,4,19,69,,True,False,0,False,1,69
154,4,18,70,,True,False,0,False,1,70
154,4,24,71,,True,False,0,False,1,71
154,4,29,72,1.0,True,True,0,False,1,72
154,4,20,73,,True,False,0,False,1,73
154,4,22,74,,True,False,0,False,1,74
154,4,27,75,,True,False,0,False,1,75
154,4,28,76,,True,False,0,False,1,76
154,4,25,77,,True,False,0,False,1,77
154,4,16,78,,True,False,0,False,1,78
154,4,29,79,,True,False,0,False,1,79
154,4,23,80,,True,False,0,False,1,80
154,4,17,81,,True,False,0,False,1,81
154,4,27,82,,True,False,0,False,1,82
154,4,26,83,,True,False,0,False,1,83
154,4,28,84,,True,False,0,False,1,84
154,4,22,85,,True,False,0,False,1,85
154,4,19,86,,True,False,0,False,1,86
154,4,21,87,,True,False,0,False,1,87
154,4,29,88,,True,False,0,False,1,88
154,4,25,89,,True,False,0,False,1,89
154,4,26,90,,True,False,0,False,1,90
154,5,0,1,4.0,True,True,0,False,1,1
154,5,1,2,,True,False,0,False,1,2
154,5,2,3,14.0,True,True,0,False,1,3
154,5,3,4,12.0,True,True,0,False,1,4
154,5,4,5,1.0,True,True,0,False,1,5
154,5,5,6,10.0,True,True,0,False,1,6
154,5,6,7,,True,False,0,False,1,7
154,5,1,8,,True,False,0,False,1,8
154,5,7,9,,True,False,0,False,1,9
154,5,2,10,,True,False,0,False,1,10
154,5,3,11,,True,False,0,False,1,11
154,5,4,12,,True,False,0,False,1,12
154,5,8,13,,True,False,0,False,1,13
154,5,9,14,,True,False,0,False,1,14
154,5,10,15,13.0,True,True,0,False,1,15
154,5,11,16,,True,False,0,False,1,16
154,5,12,17,,True,False,0,False,1,17
154,5,13,18,2.0,True,True,0,False,1,18
154,5,0,19,,True,False,0,False,1,19
154,5,6,20,,True,False,0,False,1,20
154,5,8,21,,True,False,0,False,1,21
154,5,9,22,,True,False,0,False,1,22
154,5,10,23,,True,False,0,False,1,23
154,5,5,24,,True,False,0,False,1,24
154,5,4,25,,True,False,0,False,1,25
154,5,2,26,,True,False,0,False,1,26
154,5,8,27,,True,False,0,False,1,27
154,5,1,28,,True,False,0,False,1,28
154,5,7,29,,True,False,0,False,1,29
154,5,9,30,,True,False,0,False,1,30
154,5,3,31,,True,False,0,False,1,31
154,5,5,32,,True,False,0,False,1,32
154,5,10,33,,True,False,0,False,1,33
154,5,6,34,,True,False,0,False,1,34
154,5,12,35,,True,False,0,False,1,35
154,5,11,36,,True,False,0,False,1,36
154,5,13,37,,True,False,0,False,1,37
154,5,0,38,,True,False,0,False,1,38
154,5,14,39,3.0,True,True,0,False,1,39
154,5,15,40,,True,False,0,False,1,40
154,5,16,41,5.0,True,True,0,False,1,41
154,5,7,42,,True,False,0,False,1,42
154,5,17,43,,True,False,0,False,1,43
154,5,18,44,,True,False,0,False,1,44
154,5,14,45,,True,False,0,False,1,45
154,5,11,46,,True,False,0,False,1,46
154,5,15,47,,True,False,0,False,1,47
154,5,12,48,,True,False,0,False,1,48
154,5,19,49,6.0,True,True,0,False,1,49
154,5,20,50,,True,False,0,False,1,50
154,5,14,51,,True,False,0,False,1,51
154,5,17,52,,True,False,0,False,1,52
154,5,21,53,,True,False,0,False,1,53
154,5,22,54,8.0,True,True,0,False,1,54
154,5,18,55,,True,False,0,False,1,55
154,5,16,56,,True,False,0,False,1,56
154,5,13,57,,True,False,0,False,1,57
154,5,19,58,,True,False,0,False,1,58
