subject,list,item,input,output,study,recall,repeat,intrusion,list length
1,2053,18,19,,True,False,0,False,40
1,2053,19,20,,True,False,0,False,40
1,2053,20,21,,True,False,0,False,40
1,2053,21,22,,True,False,0,False,40
1,2053,22,23,,True,False,0,False,40
1,2053,23,24,,True,False,0,False,40
1,2053,24,25,,True,False,0,False,40
1,2053,25,26,,True,False,0,False,40
1,2053,26,27,,True,False,0,False,40
1,2053,27,28,,True,False,0,False,40
1,2053,28,29,,True,False,0,False,40
1,2053,29,30,6.0,True,True,0,False,40
1,2053,30,31,9.0,True,True,0,False,40
1,2053,31,32,,True,False,0,False,40
1,2053,32,33,,True,False,0,False,40
1,2053,33,34,,True,False,0,False,40
1,2053,34,35,5.0,True,True,0,False,40
1,2053,35,36,,True,False,0,False,40
1,2053,36,37,1.0,True,True,0,False,40
1,2053,37,38,2.0,True,True,0,False,40
1,2053,38,39,3.0,True,True,0,False,40
1,2053,39,40,4.0,True,True,0,False,40
1,2054,0,1,,True,False,0,False,40
1,2054,1,2,,True,False,0,False,40
1,2054,2,3,,True,False,0,False,40
1,2054,3,4,,True,False,0,False,40
1,2054,4,5,,True,False,0,False,40
1,2054,5,6,,True,False,0,False,40
1,2054,6,7,5.0,True,True,0,False,40
1,2054,7,8,,True,False,0,False,40
1,2054,8,9,,True,False,0,False,40
1,2054,9,10,,True,False,0,False,40
1,2054,10,11,,True,False,0,False,40
1,2054,11,12,,True,False,0,False,40
1,2054,12,13,,True,False,0,False,40
1,2054,13,14,,True,False,0,False,40
1,2054,14,15,,True,False,0,False,40
1,2054,15,16,,True,False,0,False,40
1,2054,16,17,,True,False,0,False,40
1,2054,17,18,,True,False,0,False,40
1,2054,18,19,,True,False,0,False,40
1,2054,19,20,,True,False,0,False,40
1,2054,20,21,,True,False,0,False,40
1,2054,21,22,,True,False,0,False,40
1,2054,22,23,,True,False,0,False,40
1,2054,23,24,,True,False,0,False,40
1,2054,24,25,,True,False,0,False,40
1,2054,25,26,,True,False,0,False,40
1,2054,26,27,,True,False,0,False,40
1,2054,27,28,,True,False,0,False,40
1,2054,28,29,,True,False,0,False,40
1,2054,29,30,4.0,True,True,0,False,40
1,2054,30,31,,True,False,0,False,40
1,2054,31,32,,True,False,0,False,40
1,2054,32,33,,True,False,0,False,40
1,2054,33,34,,True,False,0,False,40
1,2054,34,35,,True,False,0,False,40
1,2054,35,36,,True,False,0,False,40
1,2054,36,37,,True,False,0,False,40
1,2054,37,38,2.0,True,True,0,False,40
1,2054,38,39,1.0,True,True,0,False,40
1,2054,39,40,3.0,True,True,0,False,40
1,2055,0,1,,True,False,0,False,40
1,2055,1,2,,True,False,0,False,40
1,2055,2,3,,True,False,0,False,40
1,2055,3,4,,True,False,0,False,40
1,2055,4,5,,True,False,0,False,40
1,2055,5,6,,True,False,0,False,40
1,2055,6,7,,True,False,0,False,40
1,2055,7,8,,True,False,0,False,40
1,2055,8,9,,True,False,0,False,40
1,2055,9,10,,True,False,0,False,40
1,2055,10,11,,True,False,0,False,40
1,2055,11,12,,True,False,0,False,40
1,2055,12,13,,True,False,0,False,40
1,2055,13,14,7.0,True,True,0,False,40
1,2055,14,15,,True,False,0,False,40
1,2055,15,16,,True,False,0,False,40
1,2055,16,17,,True,False,0,False,40
1,2055,17,18,,True,False,0,False,40
1,2055,18,19,,True,False,0,False,40
1,2055,19,20,,True,False,0,False,40
1,2055,20,21,,True,False,0,False,40
1,2055,21,22,2.0,True,True,0,False,40
1,2055,22,23,6.0,True,True,0,False,40
1,2055,23,24,,True,False,0,False,40
1,2055,24,25,,True,False,0,False,40
1,2055,25,26,,True,False,0,False,40
1,2055,26,27,,True,False,0,False,40
1,2055,27,28,,True,False,0,False,40
1,2055,28,29,,True,False,0,False,40
1,2055,29,30,,True,False,0,False,40
1,2055,30,31,,True,False,0,False,40
1,2055,31,32,,True,False,0,False,40
1,2055,32,33,,True,False,0,False,40
1,2055,33,34,,True,False,0,False,40
1,2055,34,35,,True,False,0,False,40
1,2055,35,36,5.0,True,True,0,False,40
1,2055,36,37,4.0,True,True,0,False,40
1,2055,37,38,3.0,True,True,0,False,40
1,2055,38,39,,True,False,0,False,40
1,2055,39,40,1.0,True,True,0,False,40
1,2056,0,1,,True,False,0,False,40
1,2056,1,2,,True,False,0,False,40
1,2056,2,3,,True,False,0,False,40
1,2056,3,4,,True,False,0,False,40
1,2056,4,5,,True,False,0,False,40
1,2056,5,6,,True,False,0,False,40
1,2056,6,7,,True,False,0,False,40
1,2056,7,8,,True,False,0,False,40
1,2056,8,9,,True,False,0,False,40
1,2056,9,10,,True,False,0,False,40
1,2056,10,11,,True,False,0,False,40
1,2056,11,12,,True,False,0,False,40
1,2056,12,13,,True,False,0,False,40
1,2056,13,14,,True,False,0,False,40
1,2056,14,15,,True,False,0,False,40
1,2056,15,16,,True,False,0,False,40
1,2056,16,17,,True,False,0,False,40
1,2056,17,18,,True,False,0,False,40
1,2056,18,19,,True,False,0,False,40
1,2056,19,20,,True,False,0,False,40
1,2056,20,21,,True,False,0,False,40
1,2056,21,22,,True,False,0,False,40
1,2056,22,23,,True,False,0,False,40
1,2056,23,24,,True,False,0,False,40
1,2056,24,25,,True,False,0,False,40
1,2056,25,26,,True,False,0,False,40
1,2056,26,27,,True,False,0,False,40
1,2056,27,28,,True,False,0,False,40
1,2056,28,29,,True,False,0,False,40
1,2056,29,30,,True,False,0,False,40
1,2056,30,31,,True,False,0,False,40
1,2056,31,32,,True,False,0,False,40
1,2056,32,33,,True,False,0,False,40
1,2056,33,34,,True,False,0,False,40
1,2056,34,35,,True,False,0,False,40
1,2056,35,36,,True,False,0,False,40
1,2056,36,37,,True,False,0,False,40
1,2056,37,38,,True,False,0,False,40
1,2056,38,39,1.0,True,True,0,False,40
1,2056,39,40,2.0,True,True,0,False,40
1,2057,0,1,,True,False,0,False,40
1,2057,1,2,,True,False,0,False,40
1,2057,2,3,,True,False,0,False,40
1,2057,3,4,,True,False,0,False,40
1,2057,4,5,,True,False,0,False,40
1,2057,5,6,,True,False,0,False,40
1,2057,6,7,,True,False,0,False,40
1,2057,7,8,,True,False,0,False,40
1,2057,8,9,,True,False,0,False,40
1,2057,9,10,,True,False,0,False,40
1,2057,10,11,,True,False,0,False,40
1,2057,11,12,,True,False,0,False,40
1,2057,12,13,,True,False,0,False,40
1,2057,13,14,,True,False,0,False,40
1,2057,14,15,,True,False,0,False,40
1,2057,15,16,,True,False,0,False,40
1,2057,16,17,,True,False,0,False,40
1,2057,17,18,,True,False,0,False,40
1,2057,18,19,7.0,True,True,0,False,40
1,2057,19,20,,True,False,0,False,40
1,2057,20,21,,True,False,0,False,40
1,2057,21,22,,True,False,0,False,40
1,2057,22,23,,True,False,0,False,40
1,2057,23,24,,True,False,0,False,40
1,2057,24,25,,True,False,0,False,40
1,2057,25,26,,True,False,0,False,40
1,2057,26,27,,True,False,0,False,40
1,2057,27,28,,True,False,0,False,40
1,2057,28,29,,True,False,0,False,40
1,2057,29,30,,True,False,0,False,40
1,2057,30,31,,True,False,0,False,40
1,2057,31,32,,True,False,0,False,40
1,2057,32,33,,True,False,0,False,40
1,2057,33,34,6.0,True,True,0,False,40
1,2057,34,35,,True,False,0,False,40
1,2057,35,36,1.0,True,True,0,False,40
1,2057,36,37,2.0,True,True,0,False,40
1,2057,37,38,5.0,True,True,0,False,40
1,2057,38,39,3.0,True,True,0,False,40
1,2057,39,40,4.0,True,True,0,False,40
1,2058,0,1,1.0,True,True,0,False,40
1,2058,1,2,,True,False,0,False,40
1,2058,2,3,,True,False,0,False,40
1,2058,3,4,,True,False,0,False,40
1,2058,4,5,,True,False,0,False,40
1,2058,5,6,,True,False,0,False,40
1,2058,6,7,,True,False,0,False,40
1,2058,7,8,,True,False,0,False,40
1,2058,8,9,,True,False,0,False,40
1,2058,9,10,,True,False,0,False,40
1,2058,10,11,,True,False,0,False,40
1,2058,11,12,,True,False,0,False,40
1,2058,12,13,,True,False,0,False,40
1,2058,13,14,,True,False,0,False,40
1,2058,14,15,,True,False,0,False,40
1,2058,15,16,,True,False,0,False,40
1,2058,16,17,,True,False,0,False,40
1,2058,17,18,,True,False,0,False,40
1,2058,18,19,,True,False,0,False,40
1,2058,19,20,,True,False,0,False,40
1,2058,20,21,,True,False,0,False,40
1,2058,21,22,,True,False,0,False,40
1,2058,22,23,,True,False,0,False,40
1,2058,23,24,,True,False,0,False,40
1,2058,24,25,,True,False,0,False,40
1,2058,25,26,,True,False,0,False,40
1,2058,26,27,,True,False,0,False,40
1,2058,27,28,6.0,True,True,0,False,40
1,2058,28,29,,True,False,0,False,40
1,2058,29,30,,True,False,0,False,40
1,2058,30,31,,True,False,0,False,40
1,2058,31,32,,True,False,0,False,40
1,2058,32,33,,True,False,0,False,40
1,2058,33,34,,True,False,0,False,40
1,2058,34,35,,True,False,0,False,40
1,2058,35,36,,True,False,0,False,40
1,2058,36,37,5.0,True,True,0,False,40
1,2058,37,38,2.0,True,True,0,False,40
1,2058,38,39,3.0,True,True,0,False,40
1,2058,39,40,4.0,True,True,0,False,40
1,2059,0,1,,True,False,0,False,40
1,2059,1,2,,True,False,0,False,40
1,2059,2,3,,True,False,0,False,40
1,2059,3,4,,True,False,0,False,40
1,2059,4,5,,True,False,0,False,40
1,2059,5,6,,True,False,0,False,40
1,2059,6,7,,True,False,0,False,40
1,2059,7,8,,True,False,0,False,40
1,2059,8,9,,True,False,0,False,40
1,2059,9,10,,True,False,0,False,40
1,2059,10,11,,True,False,0,False,40
1,2059,11,12,,True,False,0,False,40
1,2059,12,13,,True,False,0,False,40
1,2059,13,14,,True,False,0,False,40
1,2059,14,15,,True,False,0,False,40
1,2059,15,16,,True,False,0,False,40
1,2059,16,17,,True,False,0,False,40
1,2059,17,18,,True,False,0,False,40
1,2059,18,19,,True,False,0,False,40
1,2059,19,20,,True,False,0,False,40
1,2059,20,21,,True,False,0,False,40
1,2059,21,22,,True,False,0,False,40
1,2059,22,23,,True,False,0,False,40
1,2059,23,24,,True,False,0,False,40
1,2059,24,25,,True,False,0,False,40
1,2059,25,26,,True,False,0,False,40
1,2059,26,27,,True,False,0,False,40
1,2059,27,28,,True,False,0,False,40
1,2059,28,29,,True,False,0,False,40
1,2059,29,30,,True,False,0,False,40
1,2059,30,31,,True,False,0,False,40
1,2059,31,32,,True,False,0,False,40
1,2059,32,33,,True,False,0,False,40
1,2059,33,34,,True,False,0,False,40
1,2059,34,35,,True,False,0,False,40
1,2059,35,36,,True,False,0,False,40
1,2059,36,37,3.0,True,True,0,False,40
1,2059,37,38,1.0,True,True,0,False,40
1,2059,38,39,2.0,True,True,0,False,40
1,2059,39,40,,True,False,0,False,40
1,2060,0,1,,True,False,0,False,40
1,2060,1,2,,True,False,0,False,40
1,2060,2,3,,True,False,0,False,40
1,2060,3,4,,True,False,0,False,40
1,2060,4,5,,True,False,0,False,40
1,2060,5,6,,True,False,0,False,40
1,2060,6,7,,True,False,0,False,40
1,2060,7,8,,True,False,0,False,40
1,2060,8,9,,True,False,0,False,40
1,2060,9,10,,True,False,0,False,40
1,2060,10,11,,True,False,0,False,40
1,2060,11,12,,True,False,0,False,40
1,2060,12,13,,True,False,0,False,40
1,2060,13,14,,True,False,0,False,40
1,2060,14,15,,True,False,0,False,40
1,2060,15,16,,True,False,0,False,40
1,2060,16,17,,True,False,0,False,40
1,2060,17,18,,True,False,0,False,40
1,2060,18,19,,True,False,0,False,40
1,2060,19,20,,True,False,0,False,40
1,2060,20,21,,True,False,0,False,40
1,2060,21,22,,True,False,0,False,40
1,2060,22,23,,True,False,0,False,40
1,2060,23,24,,True,False,0,False,40
1,2060,24,25,,True,False,0,False,40
1,2060,25,26,,True,False,0,False,40
1,2060,26,27,,True,False,0,False,40
1,2060,27,28,,True,False,0,False,40
1,2060,28,29,,True,False,0,False,40
1,2060,29,30,,True,False,0,False,40
1,2060,30,31,,True,False,0,False,40
1,2060,31,32,,True,False,0,False,40
1,2060,32,33,,True,False,0,False,40
1,2060,33,34,,True,False,0,False,40
1,2060,34,35,,True,False,0,False,40
1,2060,35,36,,True,False,0,False,40
1,2060,36,37,,True,False,0,False,40
1,2060,37,38,,True,False,0,False,40
1,2060,38,39,1.0,True,True,0,False,40
1,2060,39,40,2.0,True,True,0,False,40
1,2061,0,1,,True,False,0,False,40
1,2061,1,2,,True,False,0,False,40
1,2061,2,3,,True,False,0,False,40
1,2061,3,4,,True,False,0,False,40
1,2061,4,5,4.0,True,True,0,False,40
1,2061,5,6,,True,False,0,False,40
1,2061,6,7,,True,False,0,False,40
1,2061,7,8,,True,False,0,False,40
1,2061,8,9,,True,False,0,False,40
1,2061,9,10,,True,False,0,False,40
1,2061,10,11,,True,False,0,False,40
1,2061,11,12,,True,False,0,False,40
1,2061,12,13,,True,False,0,False,40
1,2061,13,14,,True,False,0,False,40
1,2061,14,15,,True,False,0,False,40
1,2061,15,16,,True,False,0,False,40
1,2061,16,17,,True,False,0,False,40
1,2061,17,18,,True,False,0,False,40
1,2061,18,19,,True,False,0,False,40
1,2061,19,20,,True,False,0,False,40
1,2061,20,21,,True,False,0,False,40
1,2061,21,22,,True,False,0,False,40
1,2061,22,23,,True,False,0,False,40
1,2061,23,24,5.0,True,True,0,False,40
1,2061,24,25,,True,False,0,False,40
1,2061,25,26,,True,False,0,False,40
1,2061,26,27,,True,False,0,False,40
1,2061,27,28,,True,False,0,False,40
1,2061,28,29,,True,False,0,False,40
1,2061,29,30,,True,False,0,False,40
1,2061,30,31,,True,False,0,False,40
1,2061,31,32,,True,False,0,False,40
1,2061,32,33,,True,False,0,False,40
1,2061,33,34,,True,False,0,False,40
1,2061,34,35,3.0,True,True,0,False,40
1,2061,35,36,,True,False,0,False,40
1,2061,36,37,,True,False,0,False,40
1,2061,37,38,6.0,True,True,0,False,40
1,2061,38,39,1.0,True,True,0,False,40
1,2061,39,40,2.0,True,True,0,False,40
1,2062,0,1,,True,False,0,False,40
1,2062,1,2,,True,False,0,False,40
1,2062,2,3,,True,False,0,False,40
1,2062,3,4,,True,False,0,False,40
1,2062,4,5,,True,False,0,False,40
1,2062,5,6,,True,False,0,False,40
1,2062,6,7,,True,False,0,False,40
1,2062,7,8,,True,False,0,False,40
1,2062,8,9,,True,False,0,False,40
1,2062,9,10,,True,False,0,False,40
1,2062,10,11,,True,False,0,False,40
1,2062,11,12,,True,False,0,False,40
1,2062,12,13,,True,False,0,False,40
1,2062,13,14,3.0,True,True,0,False,40
1,2062,14,15,,True,False,0,False,40
1,2062,15,16,,True,False,0,False,40
1,2062,16,17,,True,False,0,False,40
1,2062,17,18,,True,False,0,False,40
1,2062,18,19,,True,False,0,False,40
1,2062,19,20,,True,False,0,False,40
1,2062,20,21,,True,False,0,False,40
1,2062,21,22,,True,False,0,False,40
1,2062,22,23,,True,False,0,False,40
1,2062,23,24,,True,False,0,False,40
1,2062,24,25,,True,False,0,False,40
1,2062,25,26,,True,False,0,False,40
1,2062,26,27,,True,False,0,False,40
1,2062,27,28,,True,False,0,False,40
1,2062,28,29,,True,False,0,False,40
1,2062,29,30,,True,False,0,False,40
1,2062,30,31,,True,False,0,False,40
1,2062,31,32,,True,False,0,False,40
1,2062,32,33,,True,False,0,False,40
1,2062,33,34,,True,False,0,False,40
1,2062,34,35,,True,False,0,False,40
1,2062,35,36,,True,False,0,False,40
1,2062,36,37,2.0,True,True,0,False,40
1,2062,37,38,4.0,True,True,0,False,40
1,2062,38,39,1.0,True,True,0,False,40
1,2062,39,40,5.0,True,True,0,False,40
1,2063,0,1,,True,False,0,False,40
1,2063,1,2,,True,False,0,False,40
1,2063,2,3,,True,False,0,False,40
1,2063,3,4,,True,False,0,False,40
1,2063,4,5,,True,False,0,False,40
1,2063,5,6,,True,False,0,False,40
1,2063,6,7,,True,False,0,False,40
1,2063,7,8,,True,False,0,False,40
1,2063,8,9,,True,False,0,False,40
1,2063,9,10,,True,False,0,False,40
1,2063,10,11,,True,False,0,False,40
1,2063,11,12,,True,False,0,False,40
1,2063,12,13,,True,False,0,False,40
1,2063,13,14,,True,False,0,False,40
1,2063,14,15,,True,False,0,False,40
1,2063,15,16,,True,False,0,False,40
1,2063,16,17,,True,False,0,False,40
1,2063,17,18,,True,False,0,False,40
1,2063,18,19,,True,False,0,False,40
1,2063,19,20,,True,False,0,False,40
1,2063,20,21,,True,False,0,False,40
1,2063,21,22,,True,False,0,False,40
1,2063,22,23,,True,False,0,False,40
1,2063,23,24,5.0,True,True,0,False,40
1,2063,24,25,,True,False,0,False,40
1,2063,25,26,,True,False,0,False,40
1,2063,26,27,,True,False,0,False,40
1,2063,27,28,,True,False,0,False,40
1,2063,28,29,,True,False,0,False,40
1,2063,29,30,,True,False,0,False,40
1,2063,30,31,,True,False,0,False,40
1,2063,31,32,,True,False,0,False,40
1,2063,32,33,,True,False,0,False,40
1,2063,33,34,,True,False,0,False,40
1,2063,34,35,,True,False,0,False,40
1,2063,35,36,4.0,True,True,0,False,40
1,2063,36,37,2.0,True,True,0,False,40
1,2063,37,38,1.0,True,True,0,False,40
1,2063,38,39,,True,False,0,False,40
1,2063,39,40,3.0,True,True,0,False,40
1,2064,0,1,,True,False,0,False,40
1,2064,1,2,,True,False,0,False,40
1,2064,2,3,,True,False,0,False,40
1,2064,3,4,,True,False,0,False,40
1,2064,4,5,,True,False,0,False,40
1,2064,5,6,,True,False,0,False,40
1,2064,6,7,,True,False,0,False,40
1,2064,7,8,,True,False,0,False,40
1,2064,8,9,,True,False,0,False,40
1,2064,9,10,,True,False,0,False,40
1,2064,10,11,,True,False,0,False,40
1,2064,11,12,,True,False,0,False,40
1,2064,12,13,,True,False,0,False,40
1,2064,13,14,,True,False,0,False,40
1,2064,14,15,,True,False,0,False,40
1,2064,15,16,,True,False,0,False,40
1,2064,16,17,,True,False,0,False,40
1,2064,17,18,,True,False,0,False,40
1,2064,18,19,,True,False,0,False,40
1,2064,19,20,,True,False,0,False,40
1,2064,20,21,,True,False,0,False,40
1,2064,21,22,,True,False,0,False,40
1,2064,22,23,,True,False,0,False,40
1,2064,23,24,,True,False,0,False,40
1,2064,24,25,,True,False,0,False,40
1,2064,25,26,,True,False,0,False,40
1,2064,26,27,,True,False,0,False,40
1,2064,27,28,,True,False,0,False,40
1,2064,28,29,,True,False,0,False,40
1,2064,29,30,,True,False,0,False,40
1,2064,30,31,,True,False,0,False,40
1,2064,31,32,,True,False,0,False,40
1,2064,32,33,,True,False,0,False,40
1,2064,33,34,,True,False,0,False,40
1,2064,34,35,,True,False,0,False,40
1,2064,35,36,3.0,True,True,0,False,40
1,2064,36,37,,True,False,0,False,40
1,2064,37,38,2.0,True,True,0,False,40
1,2064,38,39,,True,False,0,False,40
1,2064,39,40,1.0,True,True,0,False,40
1,2065,0,1,,True,False,0,False,40
1,2065,1,2,,True,False,0,False,40
1,2065,2,3,,True,False,0,False,40
1,2065,3,4,,True,False,0,False,40
1,2065,4,5,,True,False,0,False,40
1,2065,5,6,,True,False,0,False,40
1,2065,6,7,,True,False,0,False,40
1,2065,7,8,,True,False,0,False,40
1,2065,8,9,5.0,True,True,0,False,40
1,2065,9,10,,True,False,0,False,40
1,2065,10,11,,True,False,0,False,40
1,2065,11,12,,True,False,0,False,40
1,2065,12,13,,True,False,0,False,40
1,2065,13,14,,True,False,0,False,40
1,2065,14,15,,True,False,0,False,40
1,2065,15,16,,True,False,0,False,40
1,2065,16,17,,True,False,0,False,40
1,2065,17,18,,True,False,0,False,40
1,2065,18,19,,True,False,0,False,40
1,2065,19,20,,True,False,0,False,40
1,2065,20,21,,True,False,0,False,40
1,2065,21,22,,True,False,0,False,40
1,2065,22,23,,True,False,0,False,40
1,2065,23,24,,True,False,0,False,40
1,2065,24,25,,True,False,0,False,40
1,2065,25,26,,True,False,0,False,40
1,2065,26,27,,True,False,0,False,40
1,2065,27,28,,True,False,0,False,40
1,2065,28,29,,True,False,0,False,40
1,2065,29,30,,True,False,0,False,40
1,2065,30,31,,True,False,0,False,40
1,2065,31,32,,True,False,0,False,40
1,2065,32,33,,True,False,0,False,40
1,2065,33,34,,True,False,0,False,40
1,2065,34,35,,True,False,0,False,40
1,2065,35,36,,True,False,0,False,40
1,2065,36,37,4.0,True,True,0,False,40
1,2065,37,38,1.0,True,True,0,False,40
1,2065,38,39,2.0,True,True,0,False,40
1,2065,39,40,3.0,True,True,0,False,40
1,2066,0,1,,True,False,0,False,40
1,2066,1,2,,True,False,0,False,40
1,2066,2,3,,True,False,0,False,40
1,2066,3,4,,True,False,0,False,40
1,2066,4,5,,True,False,0,False,40
1,2066,5,6,,True,False,0,False,40
1,2066,6,7,,True,False,0,False,40
1,2066,7,8,,True,False,0,False,40
1,2066,8,9,,True,False,0,False,40
1,2066,9,10,,True,False,0,False,40
1,2066,10,11,,True,False,0,False,40
1,2066,11,12,,True,False,0,False,40
1,2066,12,13,,True,False,0,False,40
1,2066,13,14,,True,False,0,False,40
1,2066,14,15,,True,False,0,False,40
1,2066,15,16,,True,False,0,False,40
1,2066,16,17,,True,False,0,False,40
1,2066,17,18,,True,False,0,False,40
1,2066,18,19,,True,False,0,False,40
1,2066,19,20,,True,False,0,False,40
1,2066,20,21,,True,False,0,False,40
1,2066,21,22,,True,False,0,False,40
1,2066,22,23,,True,False,0,False,40
1,2066,23,24,,True,False,0,False,40
1,2066,24,25,5.0,True,True,0,False,40
1,2066,25,26,,True,False,0,False,40
1,2066,26,27,,True,False,0,False,40
1,2066,27,28,,True,False,0,False,40
1,2066,28,29,,True,False,0,False,40
1,2066,29,30,,True,False,0,False,40
1,2066,30,31,,True,False,0,False,40
1,2066,31,32,,True,False,0,False,40
1,2066,32,33,,True,False,0,False,40
1,2066,33,34,,True,False,0,False,40
1,2066,34,35,,True,False,0,False,40
1,2066,35,36,4.0,True,True,0,False,40
1,2066,36,37,,True,False,0,False,40
1,2066,37,38,1.0,True,True,0,False,40
1,2066,38,39,2.0,True,True,0,False,40
1,2066,39,40,3.0,True,True,0,False,40
1,2067,0,1,,True,False,0,False,40
1,2067,1,2,,True,False,0,False,40
1,2067,2,3,,True,False,0,False,40
1,2067,3,4,,True,False,0,False,40
1,2067,4,5,,True,False,0,False,40
1,2067,5,6,,True,False,0,False,40
1,2067,6,7,5.0,True,True,0,False,40
1,2067,7,8,,True,False,0,False,40
1,2067,8,9,,True,False,0,False,40
1,2067,9,10,,True,False,0,False,40
1,2067,10,11,,True,False,0,False,40
1,2067,11,12,,True,False,0,False,40
1,2067,12,13,,True,False,0,False,40
1,2067,13,14,,True,False,0,False,40
1,2067,14,15,,True,False,0,False,40
1,2067,15,16,,True,False,0,False,40
1,2067,16,17,,True,False,0,False,40
1,2067,17,18,,True,False,0,False,40
1,2067,18,19,,True,False,0,False,40
1,2067,19,20,,True,False,0,False,40
1,2067,20,21,,True,False,0,False,40
1,2067,21,22,,True,False,0,False,40
1,2067,22,23,,True,False,0,False,40
1,2067,23,24,,True,False,0,False,40
1,2067,24,25,,True,False,0,False,40
1,2067,25,26,,True,False,0,False,40
1,2067,26,27,,True,False,0,False,40
1,2067,27,28,,True,False,0,False,40
1,2067,28,29,,True,False,0,False,40
1,2067,29,30,,True,False,0,False,40
1,2067,30,31,,True,False,0,False,40
1,2067,31,32,,True,False,0,False,40
1,2067,32,33,,True,False,0,False,40
1,2067,33,34,,True,False,0,False,40
1,2067,34,35,4.0,True,True,0,False,40
1,2067,35,36,,True,False,0,False,40
1,2067,36,37,,True,False,0,False,40
1,2067,37,38,1.0,True,True,0,False,40
1,2067,38,39,2.0,True,True,0,False,40
1,2067,39,40,3.0,True,True,0,False,40
1,2068,0,1,,True,False,0,False,40
1,2068,1,2,,True,False,0,False,40
1,2068,2,3,,True,False,0,False,40
1,2068,3,4,,True,False,0,False,40
1,2068,4,5,,True,False,0,False,40
1,2068,5,6,,True,False,0,False,40
1,2068,6,7,,True,False,0,False,40
1,2068,7,8,,True,False,0,False,40
1,2068,8,9,,True,False,0,False,40
1,2068,9,10,,True,False,0,False,40
1,2068,10,11,,True,False,0,False,40
1,2068,11,12,,True,False,0,False,40
1,2068,12,13,,True,False,0,False,40
1,2068,13,14,,True,False,0,False,40
1,2068,14,15,,True,False,0,False,40
1,2068,15,16,,True,False,0,False,40
1,2068,16,17,,True,False,0,False,40
1,2068,17,18,,True,False,0,False,40
1,2068,18,19,,True,False,0,False,40
1,2068,19,20,,True,False,0,False,40
1,2068,20,21,,True,False,0,False,40
1,2068,21,22,,True,False,0,False,40
1,2068,22,23,,True,False,0,False,40
1,2068,23,24,,True,False,0,False,40
1,2068,24,25,,True,False,0,False,40
1,2068,25,26,,True,False,0,False,40
1,2068,26,27,,True,False,0,False,40
1,2068,27,28,,True,False,0,False,40
1,2068,28,29,,True,False,0,False,40
1,2068,29,30,1.0,True,True,0,False,40
1,2068,30,31,2.0,True,True,0,False,40
1,2068,31,32,3.0,True,True,0,False,40
1,2068,32,33,,True,False,0,False,40
1,2068,33,34,6.0,True,True,0,False,40
1,2068,34,35,,True,False,0,False,40
1,2068,35,36,,True,False,0,False,40
1,2068,36,37,,True,False,0,False,40
1,2068,37,38,5.0,True,True,0,False,40
1,2068,38,39,,True,False,0,False,40
1,2068,39,40,4.0,True,True,0,False,40
1,2069,0,1,,True,False,0,False,40
1,2069,1,2,,True,False,0,False,40
1,2069,2,3,,True,False,0,False,40
1,2069,3,4,,True,False,0,False,40
1,2069,4,5,,True,False,0,False,40
1,2069,5,6,,True,False,0,False,40
1,2069,6,7,,True,False,0,False,40
1,2069,7,8,,True,False,0,False,40
1,2069,8,9,,True,False,0,False,40
1,2069,9,10,,True,False,0,False,40
1,2069,10,11,,True,False,0,False,40
1,2069,11,12,,True,False,0,False,40
1,2069,12,13,,True,False,0,False,40
1,2069,13,14,,True,False,0,False,40
1,2069,14,15,,True,False,0,False,40
1,2069,15,16,,True,False,0,False,40
1,2069,16,17,,True,False,0,False,40
1,2069,17,18,,True,False,0,False,40
1,2069,18,19,,True,False,0,False,40
1,2069,19,20,,True,False,0,False,40
1,2069,20,21,,True,False,0,False,40
1,2069,21,22,,True,False,0,False,40
1,2069,22,23,,True,False,0,False,40
1,2069,23,24,,True,False,0,False,40
1,2069,24,25,1.0,True,True,0,False,40
1,2069,25,26,2.0,True,True,0,False,40
1,2069,26,27,3.0,True,True,0,False,40
1,2069,27,28,,True,False,0,False,40
1,2069,28,29,,True,False,0,False,40
1,2069,29,30,,True,False,0,False,40
1,2069,30,31,,True,False,0,False,40
1,2069,31,32,,True,False,0,False,40
1,2069,32,33,,True,False,0,False,40
1,2069,33,34,,True,False,0,False,40
1,2069,34,35,6.0,True,True,0,False,40
1,2069,35,36,4.0,True,True,0,False,40
1,2069,36,37,,True,False,0,False,40
1,2069,37,38,,True,False,0,False,40
1,2069,38,39,,True,False,0,False,40
1,2069,39,40,5.0,True,True,0,False,40
1,2070,0,1,,True,False,0,False,40
1,2070,1,2,,True,False,0,False,40
1,2070,2,3,,True,False,0,False,40
1,2070,3,4,,True,False,0,False,40
1,2070,4,5,,True,False,0,False,40
1,2070,5,6,6.0,True,True,0,False,40
1,2070,6,7,,True,False,0,False,40
1,2070,7,8,,True,False,0,False,40
1,2070,8,9,,True,False,0,False,40
1,2070,9,10,,True,False,0,False,40
1,2070,10,11,,True,False,0,False,40
1,2070,11,12,,True,False,0,False,40
1,2070,12,13,,True,False,0,False,40
1,2070,13,14,,True,False,0,False,40
1,2070,14,15,,True,False,0,False,40
1,2070,15,16,,True,False,0,False,40
1,2070,16,17,,True,False,0,False,40
1,2070,17,18,,True,False,0,False,40
1,2070,18,19,,True,False,0,False,40
1,2070,19,20,,True,False,0,False,40
1,2070,20,21,,True,False,0,False,40
1,2070,21,22,,True,False,0,False,40
1,2070,22,23,,True,False,0,False,40
