,subject,list,item,input,output,study,recall,repeat,intrusion
13765,35,9,6,6,,True,False,0,False
13766,35,9,7,7,,True,False,0,False
13767,35,9,8,8,,True,False,0,False
13768,35,9,9,9,,True,False,0,False
13769,35,9,10,10,,True,False,0,False
13770,35,9,11,11,,True,False,0,False
13771,35,9,12,12,,True,False,0,False
13772,35,9,13,13,4.0,True,True,0,False
13773,35,9,14,14,,True,False,0,False
13774,35,9,15,15,,True,False,0,False
13775,35,9,16,16,,True,False,0,False
13776,35,9,17,17,,True,False,0,False
13777,35,9,18,18,1.0,True,True,0,False
13778,35,9,19,19,2.0,True,True,0,False
13779,35,9,20,20,3.0,True,True,0,False
13780,35,10,1,1,,True,False,0,False
13781,35,10,2,2,,True,False,0,False
13782,35,10,3,3,,True,False,0,False
13783,35,10,4,4,,True,False,0,False
13784,35,10,5,5,,True,False,0,False
13785,35,10,6,6,7.0,True,True,0,False
13786,35,10,7,7,8.0,True,True,0,False
13787,35,10,8,8,,True,False,0,False
13788,35,10,9,9,5.0,True,True,0,False
13789,35,10,10,10,6.0,True,True,0,False
13790,35,10,11,11,9.0,True,True,0,False
13791,35,10,12,12,,True,False,0,False
13792,35,10,13,13,,True,False,0,False
13793,35,10,14,14,,True,False,0,False
13794,35,10,15,15,,True,False,0,False
13795,35,10,16,16,,True,False,0,False
13796,35,10,17,17,1.0,True,True,0,False
13797,35,10,18,18,2.0,True,True,0,False
13798,35,10,19,19,3.0,True,True,0,False
13799,35,10,20,20,4.0,True,True,0,False
13800,35,11,1,1,,True,False,0,False
13801,35,11,2,2,,True,False,0,False
13802,35,11,3,3,8.0,True,True,0,False
13803,35,11,4,4,7.0,True,True,0,False
13804,35,11,5,5,,True,False,0,False
13805,35,11,6,6,6.0,True,True,0,False
13806,35,11,7,7,,True,False,0,False
13807,35,11,8,8,,True,False,0,False
13808,35,11,9,9,,True,False,0,False
13809,35,11,10,10,,True,False,0,False
13810,35,11,11,11,,True,False,0,False
13811,35,11,12,12,,True,False,0,False
13812,35,11,13,13,5.0,True,True,0,False
13813,35,11,14,14,,True,False,0,False
13814,35,11,15,15,4.0,True,True,0,False
13815,35,11,16,16,,True,False,0,False
13816,35,11,17,17,1.0,True,True,0,False
13817,35,11,18,18,,True,False,0,False
13818,35,11,19,19,2.0,True,True,0,False
13819,35,11,20,20,3.0,True,True,0,False
13820,35,12,1,1,4.0,True,True,0,False
13821,35,12,2,2,,True,False,0,False
13822,35,12,3,3,,True,False,0,False
13823,35,12,4,4,,True,False,0,False
13824,35,12,5,5,,True,False,0,False
13825,35,12,6,6,,True,False,0,False
13826,35,12,7,7,,True,False,0,False
13827,35,12,8,8,,True,False,0,False
13828,35,12,9,9,,True,False,0,False
13829,35,12,10,10,,True,False,0,False
13830,35,12,11,11,,True,False,0,False
13831,35,12,12,12,,True,False,0,False
13832,35,12,13,13,,True,False,0,False
13833,35,12,14,14,,True,False,0,False
13834,35,12,15,15,,True,False,0,False
13835,35,12,16,16,,True,False,0,False
13836,35,12,17,17,1.0,True,True,0,False
13837,35,12,18,18,2.0,True,True,0,False
13838,35,12,19,19,,True,False,0,False
13839,35,12,20,20,3.0,True,True,0,False
13840,35,13,1,1,,True,False,0,False
13841,35,13,2,2,,True,False,0,False
13842,35,13,3,3,,True,False,0,False
13843,35,13,4,4,6.0,True,True,0,False
13844,35,13,5,5,,True,False,0,False
13845,35,13,6,6,,True,False,0,False
13846,35,13,7,7,5.0,True,True,0,False
13847,35,13,8,8,,True,False,0,False
13848,35,13,9,9,,True,False,0,False
13849,35,13,10,10,,True,False,0,False
13850,35,13,11,11,,True,False,0,False
13851,35,13,12,12,,True,False,0,False
13852,35,13,13,13,,True,False,0,False
13853,35,13,14,14,,True,False,0,False
13854,35,13,15,15,,True,False,0,False
13855,35,13,16,16,,True,False,0,False
13856,35,13,17,17,1.0,True,True,0,False
13857,35,13,18,18,2.0,True,True,0,False
13858,35,13,19,19,3.0,True,True,0,False
13859,35,13,20,20,4.0,True,True,0,False
13860,35,14,1,1,,True,False,0,False
13861,35,14,2,2,,True,False,0,False
13862,35,14,3,3,,True,False,0,False
13863,35,14,4,4,,True,False,0,False
13864,35,14,5,5,3.0,True,True,0,False
13865,35,14,6,6,,True,False,0,False
13866,35,14,7,7,,True,False,0,False
13867,35,14,8,8,,True,False,0,False
13868,35,14,9,9,,True,False,0,False
13869,35,14,10,10,,True,False,0,False
13870,35,14,11,11,,True,False,0,False
13871,35,14,12,12,,True,False,0,False
13872,35,14,13,13,,True,False,0,False
13873,35,14,14,14,,True,False,0,False
13874,35,14,15,15,,True,False,0,False
13875,35,14,16,16,,True,False,0,False
13876,35,14,17,17,,True,False,0,False
13877,35,14,18,18,1.0,True,True,0,False
13878,35,14,19,19,2.0,True,True,0,False
13879,35,14,20,20,,True,False,0,False
13880,35,15,1,1,,True,False,0,False
13881,35,15,2,2,,True,False,0,False
13882,35,15,3,3,7.0,True,True,0,False
13883,35,15,4,4,,True,False,0,False
13884,35,15,5,5,,True,False,0,False
13885,35,15,6,6,11.0,True,True,0,False
13886,35,15,7,7,8.0,True,True,0,False
13887,35,15,8,8,,True,False,0,False
13888,35,15,9,9,,True,False,0,False
13889,35,15,10,10,9.0,True,True,0,False
13890,35,15,11,11,10.0,True,True,0,False
13891,35,15,12,12,6.0,True,True,0,False
13892,35,15,13,13,,True,False,0,False
13893,35,15,14,14,5.0,True,True,0,False
13894,35,15,15,15,,True,False,0,False
13895,35,15,16,16,4.0,True,True,0,False
13896,35,15,17,17,,True,False,0,False
13897,35,15,18,18,1.0,True,True,0,False
13898,35,15,19,19,2.0,True,True,0,False
13899,35,15,20,20,3.0,True,True,0,False
13900,35,16,1,1,5.0,True,True,0,False
13901,35,16,2,2,,True,False,0,False
13902,35,16,3,3,,True,False,0,False
13903,35,16,4,4,,True,False,0,False
13904,35,16,5,5,,True,False,0,False
13905,35,16,6,6,,True,False,0,False
13906,35,16,7,7,,True,False,0,False
13907,35,16,8,8,6.0,True,True,0,False
13908,35,16,9,9,,True,False,0,False
13909,35,16,10,10,,True,False,0,False
13910,35,16,11,11,,True,False,0,False
13911,35,16,12,12,7.0,True,True,0,False
13912,35,16,13,13,,True,False,0,False
13913,35,16,14,14,4.0,True,True,0,False
13914,35,16,15,15,,True,False,0,False
13915,35,16,16,16,,True,False,0,False
13916,35,16,17,17,,True,False,0,False
13917,35,16,18,18,1.0,True,True,0,False
13918,35,16,19,19,2.0,True,True,0,False
13919,35,16,20,20,3.0,True,True,0,False
13920,35,17,1,1,4.0,True,True,0,False
13921,35,17,2,2,,True,False,0,False
13922,35,17,3,3,,True,False,0,False
13923,35,17,4,4,,True,False,0,False
13924,35,17,5,5,,True,False,0,False
13925,35,17,6,6,,True,False,0,False
13926,35,17,7,7,,True,False,0,False
13927,35,17,8,8,,True,False,0,False
13928,35,17,9,9,,True,False,0,False
13929,35,17,10,10,,True,False,0,False
13930,35,17,11,11,,True,False,0,False
13931,35,17,12,12,,True,False,0,False
13932,35,17,13,13,,True,False,0,False
13933,35,17,14,14,,True,False,0,False
13934,35,17,15,15,,True,False,0,False
13935,35,17,16,16,,True,False,0,False
13936,35,17,17,17,,True,False,0,False
13937,35,17,18,18,1.0,True,True,0,False
13938,35,17,19,19,2.0,True,True,0,False
13939,35,17,20,20,3.0,True,True,0,False
13940,35,18,1,1,6.0,True,True,0,False
13941,35,18,2,2,,True,False,0,False
13942,35,18,3,3,,True,False,0,False
13943,35,18,4,4,,True,False,0,False
13944,35,18,5,5,,True,False,0,False
13945,35,18,6,6,,True,False,0,False
13946,35,18,7,7,,True,False,0,False
13947,35,18,8,8,,True,False,0,False
13948,35,18,9,9,5.0,True,True,0,False
13949,35,18,10,10,,True,False,0,False
13950,35,18,11,11,,True,False,0,False
13951,35,18,12,12,,True,False,0,False
13952,35,18,13,13,,True,False,0,False
13953,35,18,14,14,,True,False,0,False
13954,35,18,15,15,,True,False,0,False
13955,35,18,16,16,,True,False,0,False
13956,35,18,17,17,4.0,True,True,0,False
13957,35,18,18,18,1.0,True,True,0,False
13958,35,18,19,19,2.0,True,True,0,False
13959,35,18,20,20,3.0,True,True,0,False
13960,35,19,1,1,,True,False,0,False
13961,35,19,2,2,,True,False,0,False
13962,35,19,3,3,6.0,True,True,0,False
13963,35,19,4,4,,True,False,0,False
13964,35,19,5,5,,True,False,0,False
13965,35,19,6,6,,True,False,0,False
13966,35,19,7,7,,True,False,0,False
13967,35,19,8,8,,True,False,0,False
13968,35,19,9,9,,True,False,0,False
13969,35,19,10,10,,True,False,0,False
13970,35,19,11,11,,True,False,0,False
13971,35,19,12,12,,True,False,0,False
13972,35,19,13,13,5.0,True,True,0,False
13973,35,19,14,14,,True,False,0,False
13974,35,19,15,15,,True,False,0,False
13975,35,19,16,16,1.0,True,True,0,False
13976,35,19,17,17,2.0,True,True,0,False
13977,35,19,18,18,,True,False,0,False
13978,35,19,19,19,3.0,True,True,0,False
13979,35,19,20,20,4.0,True,True,0,False
13980,35,20,1,1,,True,False,0,False
13981,35,20,2,2,,True,False,0,False
13982,35,20,3,3,,True,False,0,False
13983,35,20,4,4,,True,False,0,False
13984,35,20,5,5,,True,False,0,False
13985,35,20,6,6,,True,False,0,False
13986,35,20,7,7,,True,False,0,False
13987,35,20,8,8,,True,False,0,False
13988,35,20,9,9,3.0,True,True,0,False
13989,35,20,10,10,,True,False,0,False
13990,35,20,11,11,1.0,True,True,0,False
13991,35,20,12,12,,True,False,0,False
13992,35,20,13,13,5.0,True,True,0,False
13993,35,20,14,14,4.0,True,True,0,False
13994,35,20,15,15,,True,False,0,False
13995,35,20,16,16,,True,False,0,False
13996,35,20,17,17,,True,False,0,False
13997,35,20,18,18,,True,False,0,False
13998,35,20,19,19,,True,False,0,False
13999,35,20,20,20,2.0,True,True,0,False
14000,36,1,1,1,,True,False,0,False
14001,36,1,2,2,,True,False,0,False
14002,36,1,3,3,,True,False,0,False
14003,36,1,4,4,,True,False,0,False
14004,36,1,5,5,,True,False,0,False
14005,36,1,6,6,,True,False,0,False
14006,36,1,7,7,4.0,True,True,0,False
14007,36,1,8,8,,True,False,0,False
14008,36,1,9,9,5.0,True,True,0,False
14009,36,1,10,10,2.0,True,True,0,False
14010,36,1,11,11,,True,False,0,False
14011,36,1,12,12,,True,False,0,False
14012,36,1,13,13,,True,False,0,False
14013,36,1,14,14,,True,False,0,False
14014,36,1,15,15,3.0,True,True,0,False
14015,36,1,16,16,,True,False,0,False
14016,36,1,17,17,,True,False,0,False
14017,36,1,18,18,,True,False,0,False
14018,36,1,19,19,1.0,True,True,0,False
14019,36,1,20,20,,True,False,0,False
14020,36,2,1,1,,True,False,0,False
14021,36,2,2,2,10.0,True,True,0,False
14022,36,2,3,3,,True,False,0,False
14023,36,2,4,4,,True,False,0,False
14024,36,2,5,5,,True,False,0,False
14025,36,2,6,6,,True,False,0,False
14026,36,2,7,7,,True,False,0,False
14027,36,2,8,8,,True,False,0,False
14028,36,2,9,9,,True,False,0,False
14029,36,2,10,10,,True,False,0,False
14030,36,2,11,11,8.0,True,True,0,False
14031,36,2,12,12,5.0,True,True,0,False
14032,36,2,13,13,9.0,True,True,0,False
14033,36,2,14,14,7.0,True,True,0,False
14034,36,2,15,15,6.0,True,True,0,False
14035,36,2,16,16,4.0,True,True,0,False
14036,36,2,17,17,,True,False,0,False
14037,36,2,18,18,1.0,True,True,0,False
14038,36,2,19,19,2.0,True,True,0,False
14039,36,2,20,20,3.0,True,True,0,False
14040,36,3,1,1,,True,False,0,False
14041,36,3,2,2,,True,False,0,False
14042,36,3,3,3,5.0,True,True,0,False
14043,36,3,4,4,,True,False,0,False
14044,36,3,5,5,,True,False,0,False
14045,36,3,6,6,,True,False,0,False
14046,36,3,7,7,,True,False,0,False
14047,36,3,8,8,,True,False,0,False
14048,36,3,9,9,,True,False,0,False
14049,36,3,10,10,6.0,True,True,0,False
14050,36,3,11,11,,True,False,0,False
14051,36,3,12,12,,True,False,0,False
14052,36,3,13,13,,True,False,0,False
14053,36,3,14,14,,True,False,0,False
14054,36,3,15,15,1.0,True,True,0,False
14055,36,3,16,16,3.0,True,True,0,False
14056,36,3,17,17,2.0,True,True,0,False
14057,36,3,18,18,,True,False,0,False
14058,36,3,19,19,,True,False,0,False
14059,36,3,20,20,4.0,True,True,0,False
14060,36,4,1,1,,True,False,0,False
14061,36,4,2,2,,True,False,0,False
14062,36,4,3,3,,True,False,0,False
14063,36,4,4,4,4.0,True,True,0,False
14064,36,4,5,5,5.0,True,True,0,False
14065,36,4,6,6,,True,False,0,False
14066,36,4,7,7,,True,False,0,False
14067,36,4,8,8,,True,False,0,False
14068,36,4,9,9,,True,False,0,False
14069,36,4,10,10,,True,False,0,False
14070,36,4,11,11,,True,False,0,False
14071,36,4,12,12,,True,False,0,False
14072,36,4,13,13,6.0,True,True,0,False
14073,36,4,14,14,,True,False,0,False
14074,36,4,15,15,,True,False,0,False
14075,36,4,16,16,,True,False,0,False
14076,36,4,17,17,3.0,True,True,0,False
14077,36,4,18,18,,True,False,0,False
14078,36,4,19,19,2.0,True,True,0,False
14079,36,4,20,20,1.0,True,True,0,False
14080,36,5,1,1,,True,False,0,False
14081,36,5,2,2,,True,False,0,False
14082,36,5,3,3,7.0,True,True,0,False
14083,36,5,4,4,6.0,True,True,0,False
14084,36,5,5,5,8.0,True,True,0,False
14085,36,5,6,6,,True,False,0,False
14086,36,5,7,7,,True,False,0,False
14087,36,5,8,8,,True,False,0,False
14088,36,5,9,9,,True,False,0,False
14089,36,5,10,10,,True,False,0,False
14090,36,5,11,11,,True,False,0,False
14091,36,5,12,12,9.0,True,True,0,False
14092,36,5,13,13,3.0,True,True,0,False
14093,36,5,14,14,2.0,True,True,0,False
14094,36,5,15,15,4.0,True,True,0,False
14095,36,5,16,16,,True,False,0,False
14096,36,5,17,17,5.0,True,True,0,False
14097,36,5,18,18,,True,False,0,False
14098,36,5,19,19,,True,False,0,False
14099,36,5,20,20,1.0,True,True,0,False
14100,36,6,1,1,6.0,True,True,0,False
14101,36,6,2,2,5.0,True,True,0,False
14102,36,6,3,3,4.0,True,True,0,False
14103,36,6,4,4,,True,False,0,False
14104,36,6,5,5,,True,False,0,False
14105,36,6,6,6,,True,False,0,False
14106,36,6,7,7,,True,False,0,False
14107,36,6,8,8,8.0,True,True,0,False
14108,36,6,9,9,,True,False,0,False
14109,36,6,10,10,,True,False,0,False
14110,36,6,11,11,,True,False,0,False
14111,36,6,12,12,,True,False,0,False
14112,36,6,13,13,,True,False,0,False
14113,36,6,14,14,,True,False,0,False
14114,36,6,15,15,,True,False,0,False
14115,36,6,16,16,,True,False,0,False
14116,36,6,17,17,3.0,True,True,0,False
14117,36,6,18,18,2.0,True,True,0,False
14118,36,6,19,19,7.0,True,True,0,False
14119,36,6,20,20,1.0,True,True,0,False
14120,36,7,1,1,,True,False,0,False
14121,36,7,2,2,4.0,True,True,0,False
14122,36,7,3,3,,True,False,0,False
14123,36,7,4,4,7.0,True,True,0,False
14124,36,7,5,5,,True,False,0,False
14125,36,7,6,6,,True,False,0,False
14126,36,7,7,7,,True,False,0,False
14127,36,7,8,8,,True,False,0,False
14128,36,7,9,9,,True,False,0,False
14129,36,7,10,10,,True,False,0,False
14130,36,7,11,11,,True,False,0,False
14131,36,7,12,12,5.0,True,True,0,False
14132,36,7,13,13,,True,False,0,False
14133,36,7,14,14,,True,False,0,False
14134,36,7,15,15,3.0,True,True,0,False
14135,36,7,16,16,,True,False,0,False
14136,36,7,17,17,6.0,True,True,0,False
14137,36,7,18,18,,True,False,0,False
14138,36,7,19,19,1.0,True,True,0,False
14139,36,7,20,20,2.0,True,True,0,False
14140,36,8,1,1,,True,False,0,False
14141,36,8,2,2,7.0,True,True,0,False
14142,36,8,3,3,,True,False,0,False
14143,36,8,4,4,6.0,True,True,0,False
14144,36,8,5,5,,True,False,0,False
14145,36,8,6,6,5.0,True,True,0,False
14146,36,8,7,7,,True,False,0,False
14147,36,8,8,8,,True,False,0,False
14148,36,8,9,9,,True,False,0,False
14149,36,8,10,10,,True,False,0,False
14150,36,8,11,11,,True,False,0,False
14151,36,8,12,12,,True,False,0,False
14152,36,8,13,13,,True,False,0,False
14153,36,8,14,14,,True,False,0,False
14154,36,8,15,15,4.0,True,True,0,False
14155,36,8,16,16,,True,False,0,False
14156,36,8,17,17,3.0,True,True,0,False
14157,36,8,18,18,,True,False,0,False
14158,36,8,19,19,2.0,True,True,0,False
14159,36,8,20,20,1.0,True,True,0,False
14160,36,9,1,1,4.0,True,True,0,False
14161,36,9,2,2,5.0,True,True,0,False
14162,36,9,3,3,6.0,True,True,0,False
14163,36,9,4,4,7.0,True,True,0,False
14164,36,9,5,5,8.0,True,True,0,False
14165,36,9,6,6,9.0,True,True,0,False
14166,36,9,7,7,,True,False,0,False
14167,36,9,8,8,,True,False,0,False
14168,36,9,9,9,,True,False,0,False
14169,36,9,10,10,,True,False,0,False
14170,36,9,11,11,,True,False,0,False
14171,36,9,12,12,,True,False,0,False
14172,36,9,13,13,,True,False,0,False
14173,36,9,14,14,,True,False,0,False
14174,36,9,15,15,10.0,True,True,0,False
14175,36,9,16,16,,True,False,0,False
14176,36,9,17,17,,True,False,0,False
14177,36,9,18,18,1.0,True,True,0,False
14178,36,9,19,19,2.0,True,True,0,False
14179,36,9,20,20,3.0,True,True,0,False
14180,36,10,1,1,8.0,True,True,0,False
14181,36,10,2,2,6.0,True,True,0,False
14182,36,10,3,3,5.0,True,True,0,False
14183,36,10,4,4,9.0,True,True,0,False
14184,36,10,5,5,7.0,True,True,0,False
14185,36,10,6,6,,True,False,0,False
14186,36,10,7,7,4.0,True,True,0,False
14187,36,10,8,8,,True,False,0,False
14188,36,10,9,9,10.0,True,True,0,False
14189,36,10,10,10,,True,False,0,False
14190,36,10,11,11,,True,False,0,False
14191,36,10,12,12,,True,False,0,False
14192,36,10,13,13,,True,False,0,False
14193,36,10,14,14,11.0,True,True,0,False
14194,36,10,15,15,,True,False,0,False
14195,36,10,16,16,,True,False,0,False
14196,36,10,17,17,,True,False,0,False
14197,36,10,18,18,1.0,True,True,0,False
14198,36,10,19,19,3.0,True,True,0,False
14199,36,10,20,20,2.0,True,True,0,False
14200,36,11,1,1,2.0,True,True,0,False
14201,36,11,2,2,,True,False,0,False
14202,36,11,3,3,3.0,True,True,0,False
14203,36,11,4,4,,True,False,0,False
14204,36,11,5,5,,True,False,0,False
14205,36,11,6,6,6.0,True,True,0,False
14206,36,11,7,7,,True,False,0,False
14207,36,11,8,8,,True,False,0,False
14208,36,11,9,9,,True,False,0,False
14209,36,11,10,10,,True,False,0,False
14210,36,11,11,11,,True,False,0,False
14211,36,11,12,12,,True,False,0,False
14212,36,11,13,13,,True,False,0,False
14213,36,11,14,14,5.0,True,True,0,False
14214,36,11,15,15,4.0,True,True,0,False
14215,36,11,16,16,,True,False,0,False
14216,36,11,17,17,,True,False,0,False
14217,36,11,18,18,,True,False,0,False
14218,36,11,19,19,,True,False,0,False
14219,36,11,20,20,1.0,True,True,0,False
14220,36,12,1,1,7.0,True,True,0,False
14221,36,12,2,2,10.0,True,True,0,False
14222,36,12,3,3,8.0,True,True,0,False
14223,36,12,4,4,,True,False,0,False
14224,36,12,5,5,,True,False,0,False
14225,36,12,6,6,4.0,True,True,0,False
14226,36,12,7,7,,True,False,0,False
14227,36,12,8,8,,True,False,0,False
14228,36,12,9,9,,True,False,0,False
14229,36,12,10,10,,True,False,0,False
14230,36,12,11,11,,True,False,0,False
14231,36,12,12,12,5.0,True,True,0,False
14232,36,12,13,13,9.0,True,True,0,False
14233,36,12,14,14,6.0,True,True,0,False
14234,36,12,15,15,,True,False,0,False
14235,36,12,16,16,,True,False,0,False
14236,36,12,17,17,,True,False,0,False
14237,36,12,18,18,1.0,True,True,0,False
14238,36,12,19,19,2.0,True,True,0,False
14239,36,12,20,20,3.0,True,True,0,False
14240,36,13,1,1,,True,False,0,False
14241,36,13,2,2,,True,False,0,False
14242,36,13,3,3,,True,False,0,False
14243,36,13,4,4,,True,False,0,False
14244,36,13,5,5,,True,False,0,False
14245,36,13,6,6,,True,False,0,False
14246,36,13,7,7,5.0,True,True,0,False
14247,36,13,8,8,,True,False,0,False
14248,36,13,9,9,,True,False,0,False
14249,36,13,10,10,,True,False,0,False
14250,36,13,11,11,,True,False,0,False
14251,36,13,12,12,,True,False,0,False
14252,36,13,13,13,,True,False,0,False
14253,36,13,14,14,,True,False,0,False
14254,36,13,15,15,,True,False,0,False
14255,36,13,16,16,,True,False,0,False
14256,36,13,17,17,1.0,True,True,0,False
14257,36,13,18,18,2.0,True,True,0,False
14258,36,13,19,19,3.0,True,True,0,False
14259,36,13,20,20,4.0,True,True,0,False
14260,36,14,1,1,7.0,True,True,0,False
14261,36,14,2,2,,True,False,0,False
14262,36,14,3,3,,True,False,0,False
14263,36,14,4,4,,True,False,0,False
14264,36,14,5,5,6.0,True,True,0,False
14265,36,14,6,6,,True,False,0,False
14266,36,14,7,7,,True,False,0,False
14267,36,14,8,8,,True,False,0,False
14268,36,14,9,9,,True,False,0,False
14269,36,14,10,10,,True,False,0,False
14270,36,14,11,11,,True,False,0,False
14271,36,14,12,12,,True,False,0,False
14272,36,14,13,13,,True,False,0,False
14273,36,14,14,14,8.0,True,True,0,False
14274,36,14,15,15,5.0,True,True,0,False
14275,36,14,16,16,,True,False,0,False
14276,36,14,17,17,1.0,True,True,0,False
14277,36,14,18,18,2.0,True,True,0,False
14278,36,14,19,19,3.0,True,True,0,False
14279,36,14,20,20,4.0,True,True,0,False
14280,36,15,1,1,,True,False,0,False
14281,36,15,2,2,,True,False,0,False
14282,36,15,3,3,6.0,True,True,0,False
14283,36,15,4,4,7.0,True,True,0,False
14284,36,15,5,5,8.0,True,True,0,False
14285,36,15,6,6,,True,False,0,False
14286,36,15,7,7,,True,False,0,False
14287,36,15,8,8,,True,False,0,False
14288,36,15,9,9,4.0,True,True,0,False
14289,36,15,10,10,,True,False,0,False
14290,36,15,11,11,5.0,True,True,0,False
14291,36,15,12,12,3.0,True,True,0,False
14292,36,15,13,13,,True,False,0,False
14293,36,15,14,14,,True,False,0,False
14294,36,15,15,15,,True,False,0,False
14295,36,15,16,16,2.0,True,True,0,False
14296,36,15,17,17,,True,False,0,False
14297,36,15,18,18,,True,False,0,False
14298,36,15,19,19,,True,False,0,False
14299,36,15,20,20,1.0,True,True,0,False
14300,36,16,1,1,,True,False,0,False
14301,36,16,2,2,,True,False,0,False
14302,36,16,3,3,9.0,True,True,0,False
14303,36,16,4,4,,True,False,0,False
14304,36,16,5,5,,True,False,0,False
14305,36,16,6,6,,True,False,0,False
14306,36,16,7,7,7.0,True,True,0,False
14307,36,16,8,8,6.0,True,True,0,False
14308,36,16,9,9,,True,False,0,False
14309,36,16,10,10,5.0,True,True,0,False
14310,36,16,11,11,8.0,True,True,0,False
14311,36,16,12,12,,True,False,0,False
14312,36,16,13,13,,True,False,0,False
14313,36,16,14,14,,True,False,0,False
14314,36,16,15,15,,True,False,0,False
14315,36,16,16,16,,True,False,0,False
14316,36,16,17,17,2.0,True,True,0,False
14317,36,16,18,18,1.0,True,True,0,False
14318,36,16,19,19,3.0,True,True,0,False
14319,36,16,20,20,4.0,True,True,0,False
14320,36,17,1,1,8.0,True,True,0,False
14321,36,17,2,2,,True,False,0,False
14322,36,17,3,3,7.0,True,True,0,False
14323,36,17,4,4,9.0,True,True,0,False
14324,36,17,5,5,,True,False,0,False
14325,36,17,6,6,,True,False,0,False
14326,36,17,7,7,,True,False,0,False
14327,36,17,8,8,5.0,True,True,0,False
14328,36,17,9,9,6.0,True,True,0,False
14329,36,17,10,10,,True,False,0,False
14330,36,17,11,11,,True,False,0,False
14331,36,17,12,12,,True,False,0,False
14332,36,17,13,13,,True,False,0,False
14333,36,17,14,14,4.0,True,True,0,False
14334,36,17,15,15,,True,False,0,False
14335,36,17,16,16,,True,False,0,False
14336,36,17,17,17,,True,False,0,False
14337,36,17,18,18,1.0,True,True,0,False
14338,36,17,19,19,2.0,True,True,0,False
14339,36,17,20,20,3.0,True,True,0,False
14340,36,18,1,1,6.0,True,True,0,False
14341,36,18,2,2,8.0,True,True,0,False
14342,36,18,3,3,5.0,True,True,0,False
14343,36,18,4,4,,True,False,0,False
14344,36,18,5,5,,True,False,0,False
14345,36,18,6,6,7.0,True,True,0,False
14346,36,18,7,7,,True,False,0,False
14347,36,18,8,8,,True,False,0,False
14348,36,18,9,9,,True,False,0,False
14349,36,18,10,10,,True,False,0,False
14350,36,18,11,11,,True,False,0,False
14351,36,18,12,12,,True,False,0,False
14352,36,18,13,13,,True,False,0,False
14353,36,18,14,14,,True,False,0,False
14354,36,18,15,15,,True,False,0,False
14355,36,18,16,16,,True,False,0,False
14356,36,18,17,17,2.0,True,True,0,False
14357,36,18,18,18,1.0,True,True,0,False
14358,36,18,19,19,3.0,True,True,0,False
14359,36,18,20,20,4.0,True,True,0,False
14360,36,19,1,1,,True,False,0,False
14361,36,19,2,2,,True,False,0,False
14362,36,19,3,3,,True,False,0,False
14363,36,19,4,4,,True,False,0,False
14364,36,19,5,5,,True,False,0,False
14365,36,19,6,6,,True,False,0,False
14366,36,19,7,7,,True,False,0,False
14367,36,19,8,8,,True,False,0,False
14368,36,19,9,9,3.0,True,True,0,False
14369,36,19,10,10,,True,False,0,False
14370,36,19,11,11,4.0,True,True,0,False
14371,36,19,12,12,,True,False,0,False
14372,36,19,13,13,5.0,True,True,0,False
14373,36,19,14,14,,True,False,0,False
14374,36,19,15,15,,True,False,0,False
14375,36,19,16,16,,True,False,0,False
14376,36,19,17,17,,True,False,0,False
14377,36,19,18,18,,True,False,0,False
14378,36,19,19,19,1.0,True,True,0,False
14379,36,19,20,20,2.0,True,True,0,False
14380,36,20,1,1,7.0,True,True,0,False
14381,36,20,2,2,,True,False,0,False
14382,36,20,3,3,4.0,True,True,0,False
14383,36,20,4,4,,True,False,0,False
14384,36,20,5,5,5.0,True,True,0,False
14385,36,20,6,6,6.0,True,True,0,False
14386,36,20,7,7,,True,False,0,False
14387,36,20,8,8,,True,False,0,False
14388,36,20,9,9,,True,False,0,False
14389,36,20,10,10,,True,False,0,False
14390,36,20,11,11,,True,False,0,False
14391,36,20,12,12,,True,False,0,False
14392,36,20,13,13,,True,False,0,False
14393,36,20,14,14,,True,False,0,False
14394,36,20,15,15,,True,False,0,False
14395,36,20,16,16,,True,False,0,False
14396,36,20,17,17,,True,False,0,False
14397,36,20,18,18,1.0,True,True,0,False
14398,36,20,19,19,2.0,True,True,0,False
14399,36,20,20,20,3.0,True,True,0,False
14400,37,1,1,1,9.0,True,True,0,False
14401,37,1,2,2,,True,False,0,False
14402,37,1,3,3,,True,False,0,False
14403,37,1,4,4,,True,False,0,False
14404,37,1,5,5,8.0,True,True,0,False
14405,37,1,6,6,5.0,True,True,0,False
14406,37,1,7,7,,True,False,0,False
14407,37,1,8,8,,True,False,0,False
14408,37,1,9,9,,True,False,0,False
14409,37,1,10,10,,True,False,0,False
14410,37,1,11,11,,True,False,0,False
14411,37,1,12,12,,True,False,0,False
14412,37,1,13,13,,True,False,0,False
14413,37,1,14,14,,True,False,0,False
14414,37,1,15,15,4.0,True,True,0,False
14415,37,1,16,16,7.0,True,True,0,False
14416,37,1,17,17,6.0,True,True,0,False
14417,37,1,18,18,1.0,True,True,0,False
14418,37,1,19,19,2.0,True,True,0,False
14419,37,1,20,20,3.0,True,True,0,False
14420,37,2,1,1,,True,False,0,False
14421,37,2,2,2,,True,False,0,False
14422,37,2,3,3,,True,False,0,False
14423,37,2,4,4,,True,False,0,False
14424,37,2,5,5,,True,False,0,False
14425,37,2,6,6,4.0,True,True,0,False
14426,37,2,7,7,,True,False,0,False
14427,37,2,8,8,,True,False,0,False
